instance,estimated probability of purchase,Threshold1,Threshold2,purchased
18709,0.035836075,0,0,0
18710,0.039000412,0,0,0
18711,0.0635161,0,1,0
18712,0.047969132,0,0,0
18713,0.055383142,0,1,0
18714,0.045918369,0,0,0
18715,0.060224268,0,1,0
18716,0.06211343,0,1,0
18717,0.047259844,0,0,0
18718,0.042700154,0,0,0
18719,0.048571931,0,0,0
18720,0.058136641,0,1,0
18721,0.04945884,0,0,0
18722,0.054607615,0,1,0
18723,0.053555924,0,1,0
18724,0.047873866,0,0,0
18725,0.03012207,0,0,0
18726,0.015565783,0,0,0
18727,0.050830852,0,1,0
18728,0.040114269,0,0,0
18729,0.018761508,0,0,0
18730,0.061191553,0,1,0
18731,0.045385274,0,0,0
18732,0.069903874,0,1,0
18733,0.041080059,0,0,1
18734,0.032977731,0,0,0
18735,0.063538951,0,1,0
18736,0.025672595,0,0,0
18737,0.051990188,0,1,0
18738,0.043476741,0,0,0
18739,0.04028789,0,0,0
18740,0.040197469,0,0,0
18741,0.03969848,0,0,0
18742,0.056583928,0,1,0
18743,0.045992946,0,0,0
18744,0.081973617,0,1,0
18745,0.048970513,0,0,0
18746,0.045847034,0,0,0
18747,0.048996429,0,0,0
18748,0.044818586,0,0,0
18749,0.060545269,0,1,0
18750,0.050876859,0,1,1
18751,0.04409654,0,0,0
18752,0.050780344,0,1,0
18753,0.064436262,0,1,0
18754,0.052295722,0,1,0
18755,0.047815447,0,0,0
18756,0.041917811,0,0,0
18757,0.059251811,0,1,0
18758,0.039172517,0,0,0
18759,0.034742559,0,0,0
18760,0.056461957,0,1,0
18761,0.046786759,0,0,0
18762,0.041203335,0,0,0
18763,0.070191576,0,1,0
18764,0.069511041,0,1,0
18765,0.043808775,0,0,0
18766,0.077615349,0,1,0
18767,0.046912539,0,0,0
18768,0.045654138,0,0,0
18769,0.072297325,0,1,0
18770,0.048686129,0,0,1
18771,0.054953408,0,1,0
18772,0.045384245,0,0,0
18773,0.047071226,0,0,0
18774,0.051764727,0,1,0
18775,0.045574659,0,0,0
18776,0.061208578,0,1,0
18777,0.047295049,0,0,0
18778,0.068099309,0,1,0
18779,0.03751899,0,0,0
18780,0.044511699,0,0,0
18781,0.063562679,0,1,0
18782,0.048013019,0,0,0
18783,0.057567654,0,1,1
18784,0.063070857,0,1,0
18785,0.050565309,0,1,0
18786,0.040789031,0,0,0
18787,0.058360898,0,1,0
18788,0.058344728,0,1,0
18789,0.045315815,0,0,0
18790,0.062013154,0,1,1
18791,0.05265995,0,1,0
18792,0.042936877,0,0,0
18793,0.061296038,0,1,0
18794,0.043138756,0,0,0
18795,0.04853491,0,0,0
18796,0.043515118,0,0,0
18797,0.068938709,0,1,0
18798,0.063222863,0,1,0
18799,0.034723417,0,0,0
18800,0.040591977,0,0,0
18801,0.03646054,0,0,0
18802,0.037926644,0,0,0
18803,0.068040331,0,1,0
18804,0.034581465,0,0,0
18805,0.052523647,0,1,0
18806,0.024573996,0,0,0
18807,0.064136751,0,1,0
18808,0.082646312,0,1,0
18809,0.043299843,0,0,0
18810,0.047437056,0,0,0
18811,0.062546148,0,1,1
18812,0.063772444,0,1,0
18813,0.028371924,0,0,0
18814,0.044890338,0,0,0
18815,0.049844714,0,0,0
18816,0.044996214,0,0,0
18817,0.042860106,0,0,0
18818,0.066618634,0,1,0
18819,0.037739865,0,0,0
18820,0.060572145,0,1,0
18821,0.046320994,0,0,0
18822,0.049192613,0,0,0
18823,0.052551916,0,1,0
18824,0.044152635,0,0,0
18825,0.051835307,0,1,0
18826,0.047944235,0,0,0
18827,0.037047957,0,0,0
18828,0.049630975,0,0,0
18829,0.053647313,0,1,0
18830,0.047957119,0,0,0
18831,0.04353534,0,0,0
18832,0.052982694,0,1,0
18833,0.033709863,0,0,0
18834,0.049266581,0,0,0
18835,0.053907667,0,1,1
18836,0.067091198,0,1,0
18837,0.048217119,0,0,0
18838,0.067722862,0,1,0
18839,0.053258987,0,1,0
18840,0.037168321,0,0,0
18841,0.043822665,0,0,0
18842,0.037193611,0,0,0
18843,0.051748001,0,1,0
18844,0.043117664,0,0,0
18845,0.041987266,0,0,0
18846,0.047632196,0,0,0
18847,0.05318354,0,1,0
18848,0.054752238,0,1,0
18849,0.042855339,0,0,0
18850,0.066907511,0,1,0
18851,0.038979039,0,0,0
18852,0.05935727,0,1,0
18853,0.036308381,0,0,0
18854,0.040721428,0,0,0
18855,0.037058978,0,0,0
18856,0.05163029,0,1,0
18857,0.039116339,0,0,0
18858,0.03998102,0,0,0
18859,0.032138026,0,0,0
18860,0.043692975,0,0,0
18861,0.05998029,0,1,0
18862,0.040372354,0,0,0
18863,0.07332349,0,1,0
18864,0.045895169,0,0,0
18865,0.050019569,0,1,0
18866,0.049254355,0,0,0
18867,0.043784391,0,0,0
18868,0.057263627,0,1,0
18869,0.031083222,0,0,0
18870,0.059327522,0,1,0
18871,0.055934901,0,1,0
18872,0.052198736,0,1,0
18873,0.042976356,0,0,0
18874,0.052559459,0,1,0
18875,0.062394027,0,1,0
18876,0.034723285,0,0,0
18877,0.053843152,0,1,0
18878,0.063088113,0,1,0
18879,0.052451076,0,1,0
18880,0.041622606,0,0,0
18881,0.068759565,0,1,0
18882,0.051046283,0,1,0
18883,0.050101798,0,1,0
18884,0.065821091,0,1,0
18885,0.044402176,0,0,0
18886,0.043320913,0,0,0
18887,0.075331783,0,1,0
18888,0.067525612,0,1,0
18889,0.071075034,0,1,0
18890,0.038050948,0,0,0
18891,0.057197995,0,1,0
18892,0.042707845,0,0,0
18893,0.022170651,0,0,0
18894,0.046830863,0,0,0
18895,0.047640266,0,0,0
18896,0.041030399,0,0,1
18897,0.059668274,0,1,0
18898,0.047389312,0,0,0
18899,0.03770916,0,0,0
18900,0.04864889,0,0,0
18901,0.060559053,0,1,0
18902,0.053039552,0,1,0
18903,0.062175953,0,1,0
18904,0.026897186,0,0,0
18905,0.068815468,0,1,0
18906,0.048437365,0,0,0
18907,0.047672602,0,0,0
18908,0.037058274,0,0,0
18909,0.017451343,0,0,0
18910,0.039348849,0,0,0
18911,0.050922395,0,1,0
18912,0.047617155,0,0,1
18913,0.045016487,0,0,0
18914,0.054119872,0,1,0
18915,0.055493091,0,1,0
18916,0.048689872,0,0,0
18917,0.043673019,0,0,0
18918,0.04648221,0,0,0
18919,0.054096522,0,1,1
18920,0.036287713,0,0,0
18921,0.042879358,0,0,0
18922,0.070784026,0,1,0
18923,0.04049195,0,0,0
18924,0.055236925,0,1,1
18925,0.036236533,0,0,0
18926,0.032376472,0,0,0
18927,0.031181212,0,0,0
18928,0.063167805,0,1,0
18929,0.055261152,0,1,0
18930,0.041945075,0,0,0
18931,0.037308787,0,0,0
18932,0.04998924,0,0,0
18933,0.056304437,0,1,0
18934,0.046221593,0,0,0
18935,0.04186692,0,0,0
18936,0.033836574,0,0,0
18937,0.043622877,0,0,0
18938,0.042092988,0,0,0
18939,0.063491065,0,1,0
18940,0.044020774,0,0,0
18941,0.035683504,0,0,1
18942,0.060230884,0,1,0
18943,0.043492854,0,0,0
18944,0.043230429,0,0,0
18945,0.038771461,0,0,0
18946,0.051290815,0,1,0
18947,0.037058274,0,0,0
18948,0.043451534,0,0,0
18949,0.043480663,0,0,0
18950,0.058081842,0,1,0
18951,0.062304682,0,1,0
18952,0.044802688,0,0,0
18953,0.042855178,0,0,0
18954,0.054063101,0,1,0
18955,0.037877592,0,0,0
18956,0.054130875,0,1,0
18957,0.031825971,0,0,0
18958,0.075340825,0,1,0
18959,0.063168204,0,1,0
18960,0.041595355,0,0,0
18961,0.065589417,0,1,0
18962,0.049649214,0,0,0
18963,0.041021144,0,0,0
18964,0.042858194,0,0,0
18965,0.044342115,0,0,0
18966,0.055990407,0,1,0
18967,0.065594196,0,1,0
18968,0.066897052,0,1,0
18969,0.06086349,0,1,0
18970,0.030548302,0,0,0
18971,0.061730528,0,1,0
18972,0.021910093,0,0,0
18973,0.053848803,0,1,1
18974,0.052841838,0,1,0
18975,0.053007735,0,1,0
18976,0.04935733,0,0,0
18977,0.050855271,0,1,0
18978,0.063995991,0,1,0
18979,0.042245904,0,0,0
18980,0.038566233,0,0,0
18981,0.069966757,0,1,0
18982,0.070132115,0,1,0
18983,0.045124395,0,0,0
18984,0.037428233,0,0,0
18985,0.060972628,0,1,0
18986,0.04383011,0,0,0
18987,0.052390414,0,1,0
18988,0.055771766,0,1,0
18989,0.05599005,0,1,0
18990,0.053177207,0,1,0
18991,0.038329069,0,0,0
18992,0.059464257,0,1,0
18993,0.065950151,0,1,1
18994,0.060079941,0,1,0
18995,0.067549358,0,1,0
18996,0.030207448,0,0,1
18997,0.045178968,0,0,0
18998,0.052918082,0,1,0
18999,0.051206106,0,1,0
19000,0.054707633,0,1,0
19001,0.055064104,0,1,0
19002,0.037329422,0,0,0
19003,0.048956891,0,0,0
19004,0.052512989,0,1,1
19005,0.040469511,0,0,0
19006,0.043516591,0,0,1
19007,0.064902962,0,1,0
19008,0.052647113,0,1,0
19009,0.064734056,0,1,0
19010,0.039558391,0,0,0
19011,0.074500128,0,1,0
19012,0.045877207,0,0,0
19013,0.043299587,0,0,0
19014,0.056911735,0,1,0
19015,0.039521704,0,0,0
19016,0.049270561,0,0,0
19017,0.037761214,0,0,0
19018,0.061036495,0,1,1
19019,0.037037643,0,0,0
19020,0.042934014,0,0,0
19021,0.054655779,0,1,0
19022,0.070596517,0,1,0
19023,0.037388547,0,0,0
19024,0.05180817,0,1,0
19025,0.047286642,0,0,0
19026,0.048327472,0,0,0
19027,0.043058046,0,0,0
19028,0.045624315,0,0,0
19029,0.033596147,0,0,0
19030,0.050400134,0,1,0
19031,0.042771613,0,0,0
19032,0.045764387,0,0,0
19033,0.048975605,0,0,0
19034,0.062923275,0,1,0
19035,0.044774763,0,0,0
19036,0.055494142,0,1,0
19037,0.04553036,0,0,0
19038,0.037066843,0,0,0
19039,0.051131307,0,1,0
19040,0.044456841,0,0,0
19041,0.050213719,0,1,0
19042,0.0424202,0,0,0
19043,0.045578367,0,0,0
19044,0.043480335,0,0,1
19045,0.048048816,0,0,0
19046,0.069475319,0,1,0
19047,0.066895193,0,1,0
19048,0.037659777,0,0,0
19049,0.04728475,0,0,0
19050,0.049788814,0,0,0
19051,0.068161485,0,1,0
19052,0.064525062,0,1,0
19053,0.044195901,0,0,0
19054,0.044604895,0,0,0
19055,0.033586761,0,0,0
19056,0.036098495,0,0,0
19057,0.054911118,0,1,0
19058,0.043665635,0,0,0
19059,0.053626961,0,1,0
19060,0.043214473,0,0,0
19061,0.00930904,0,0,0
19062,0.069682722,0,1,0
19063,0.036209719,0,0,0
19064,0.047816574,0,0,0
19065,0.050161046,0,1,0
19066,0.032986954,0,0,0
19067,0.035824983,0,0,0
19068,0.043026635,0,0,0
19069,0.017835188,0,0,0
19070,0.045572073,0,0,0
19071,0.051476708,0,1,0
19072,0.055629883,0,1,0
19073,0.056448801,0,1,0
19074,0.010192113,0,0,0
19075,0.034870007,0,0,0
19076,0.042932852,0,0,0
19077,0.048800918,0,0,0
19078,0.031764551,0,0,0
19079,0.070640141,0,1,0
19080,0.058652893,0,1,0
19081,0.051000428,0,1,0
19082,0.065594875,0,1,0
19083,0.049340833,0,0,0
19084,0.062613716,0,1,0
19085,0.04036029,0,0,0
19086,0.032986828,0,0,0
19087,0.047611267,0,0,0
19088,0.044966828,0,0,1
19089,0.056983599,0,1,0
19090,0.060565865,0,1,0
19091,0.049301139,0,0,0
19092,0.064524175,0,1,0
19093,0.063882595,0,1,0
19094,0.061048781,0,1,0
19095,0.057675508,0,1,0
19096,0.076710773,0,1,0
19097,0.047550091,0,0,0
19098,0.049406056,0,0,0
19099,0.0613395,0,1,0
19100,0.072287972,0,1,0
19101,0.026971876,0,0,0
19102,0.051790248,0,1,0
19103,0.018594051,0,0,0
19104,0.049648661,0,0,0
19105,0.021981424,0,0,0
19106,0.07200296,0,1,0
19107,0.02175825,0,0,0
19108,0.047802581,0,0,0
19109,0.030645774,0,0,0
19110,0.076948471,0,1,0
19111,0.046174662,0,0,1
19112,0.046806829,0,0,0
19113,0.051527628,0,1,0
19114,0.047319056,0,0,0
19115,0.049130493,0,0,0
19116,0.05971594,0,1,0
19117,0.033596147,0,0,1
19118,0.038609997,0,0,0
19119,0.030766944,0,0,0
19120,0.041354216,0,0,0
19121,0.054785024,0,1,0
19122,0.047809878,0,0,0
19123,0.051861383,0,1,0
19124,0.018257391,0,0,0
19125,0.050733795,0,1,0
19126,0.049598964,0,0,1
19127,0.055350048,0,1,0
19128,0.055589585,0,1,0
19129,0.053130531,0,1,0
19130,0.056529146,0,1,0
19131,0.038471314,0,0,0
19132,0.045106812,0,0,0
19133,0.055586153,0,1,0
19134,0.067720226,0,1,0
19135,0.057373146,0,1,0
19136,0.055103935,0,1,0
19137,0.0615877,0,1,0
19138,0.063308486,0,1,0
19139,0.078855145,0,1,0
19140,0.068874514,0,1,0
19141,0.028511518,0,0,0
19142,0.039814415,0,0,0
19143,0.046992456,0,0,0
19144,0.044280616,0,0,0
19145,0.04215014,0,0,0
19146,0.061080016,0,1,0
19147,0.049927396,0,0,0
19148,0.037602476,0,0,0
19149,0.069456655,0,1,0
19150,0.064141586,0,1,0
19151,0.040514946,0,0,1
19152,0.049917365,0,0,0
19153,0.069799057,0,1,0
19154,0.057357353,0,1,0
19155,0.033487271,0,0,0
19156,0.047636549,0,0,0
19157,0.059674972,0,1,1
19158,0.058651511,0,1,0
19159,0.059310155,0,1,0
19160,0.049010737,0,0,0
19161,0.027039824,0,0,0
19162,0.068004952,0,1,0
19163,0.064537616,0,1,0
19164,0.043456945,0,0,0
19165,0.048905649,0,0,0
19166,0.044340521,0,0,0
19167,0.043371279,0,0,0
19168,0.048596823,0,0,0
19169,0.020888256,0,0,0
19170,0.055629907,0,1,0
19171,0.071785999,0,1,0
19172,0.042234206,0,0,0
19173,0.05380055,0,1,0
19174,0.061735342,0,1,1
19175,0.058336423,0,1,0
19176,0.066656361,0,1,0
19177,0.044436744,0,0,0
19178,0.049292754,0,0,0
19179,0.065595701,0,1,0
19180,0.044530718,0,0,0
19181,0.037848681,0,0,0
19182,0.058837478,0,1,0
19183,0.045311449,0,0,0
19184,0.039702482,0,0,0
19185,0.04686686,0,0,0
19186,0.080491342,0,1,0
19187,0.063259708,0,1,0
19188,0.044664942,0,0,0
19189,0.043365705,0,0,0
19190,0.035005652,0,0,0
19191,0.05687562,0,1,0
19192,0.065667849,0,1,0
19193,0.049164894,0,0,0
19194,0.044233452,0,0,0
19195,0.059710628,0,1,0
19196,0.05264257,0,1,0
19197,0.061395977,0,1,0
19198,0.04954283,0,0,0
19199,0.041461714,0,0,0
19200,0.045624589,0,0,0
19201,0.050532288,0,1,0
19202,0.037591473,0,0,0
19203,0.048735191,0,0,0
19204,0.066433316,0,1,0
19205,0.042183395,0,0,0
19206,0.05196107,0,1,0
19207,0.019555591,0,0,1
19208,0.047913184,0,0,0
19209,0.053681783,0,1,0
19210,0.037812081,0,0,0
19211,0.067750038,0,1,0
19212,0.044668374,0,0,0
19213,0.061117303,0,1,0
19214,0.081332765,0,1,0
19215,0.049529319,0,0,0
19216,0.061567852,0,1,0
19217,0.037592013,0,0,0
19218,0.057951809,0,1,0
19219,0.039527297,0,0,0
19220,0.058427983,0,1,0
19221,0.039521704,0,0,0
19222,0.051433297,0,1,0
19223,0.045826055,0,0,0
19224,0.075512699,0,1,0
19225,0.058899629,0,1,0
19226,0.068402486,0,1,0
19227,0.040614997,0,0,0
19228,0.045179523,0,0,0
19229,0.051431979,0,1,0
19230,0.050598776,0,1,0
19231,0.046901909,0,0,0
19232,0.05727843,0,1,0
19233,0.063103601,0,1,0
19234,0.074311885,0,1,0
19235,0.069334605,0,1,0
19236,0.062174643,0,1,0
19237,0.037133809,0,0,0
19238,0.046541733,0,0,0
19239,0.061753254,0,1,0
19240,0.067573612,0,1,0
19241,0.043674608,0,0,0
19242,0.043335465,0,0,0
19243,0.063336336,0,1,0
19244,0.03746571,0,0,0
19245,0.052508966,0,1,0
19246,0.06093969,0,1,0
19247,0.058637554,0,1,0
19248,0.049960161,0,0,0
19249,0.073568666,0,1,0
19250,0.075429168,0,1,0
19251,0.037047817,0,0,1
19252,0.050743764,0,1,0
19253,0.068833086,0,1,0
19254,0.063613803,0,1,0
19255,0.042543453,0,0,0
19256,0.041625871,0,0,0
19257,0.040229853,0,0,0
19258,0.052694834,0,1,0
19259,0.043141202,0,0,0
19260,0.039506776,0,0,0
19261,0.056912839,0,1,0
19262,0.061224378,0,1,0
19263,0.067622591,0,1,0
19264,0.045243458,0,0,0
19265,0.056643201,0,1,0
19266,0.044179263,0,0,0
19267,0.050261613,0,1,0
19268,0.066921661,0,1,0
19269,0.043811368,0,0,0
19270,0.053920584,0,1,0
19271,0.069603395,0,1,0
19272,0.045434608,0,0,1
19273,0.044764186,0,0,0
19274,0.049032058,0,0,0
19275,0.059217462,0,1,0
19276,0.052382736,0,1,0
19277,0.044864987,0,0,0
19278,0.045754985,0,0,1
19279,0.035707049,0,0,0
19280,0.041637408,0,0,0
19281,0.038807615,0,0,0
19282,0.042699993,0,0,0
19283,0.053245167,0,1,0
19284,0.062710264,0,1,0
19285,0.075339015,0,1,0
19286,0.066934566,0,1,0
19287,0.030969522,0,0,0
19288,0.046548117,0,0,0
19289,0.047344015,0,0,0
19290,0.02129541,0,0,0
19291,0.043921468,0,0,0
19292,0.058562212,0,1,0
19293,0.062617597,0,1,0
19294,0.061205349,0,1,0
19295,0.044528824,0,0,0
19296,0.04792426,0,0,0
19297,0.055126867,0,1,0
19298,0.033464092,0,0,0
19299,0.043492526,0,0,0
19300,0.061693756,0,1,0
19301,0.041236876,0,0,0
19302,0.025433,0,0,0
19303,0.041940601,0,0,0
19304,0.032119638,0,0,0
19305,0.062837583,0,1,0
19306,0.04282545,0,0,0
19307,0.052307708,0,1,0
19308,0.035115802,0,0,0
19309,0.050950529,0,1,0
19310,0.051069772,0,1,0
19311,0.033326379,0,0,0
19312,0.068359576,0,1,0
19313,0.04974408,0,0,0
19314,0.057811751,0,1,0
19315,0.051313595,0,1,0
19316,0.049564221,0,0,0
19317,0.050241509,0,1,0
19318,0.01941647,0,0,0
19319,0.042382764,0,0,0
19320,0.051346966,0,1,0
19321,0.042848487,0,0,0
19322,0.058676632,0,1,0
19323,0.067974346,0,1,0
19324,0.05635288,0,1,0
19325,0.047672622,0,0,1
19326,0.055061601,0,1,0
19327,0.072840192,0,1,0
19328,0.054220659,0,1,0
19329,0.053332753,0,1,0
19330,0.042127725,0,0,0
19331,0.036299514,0,0,0
19332,0.06804698,0,1,0
19333,0.056763076,0,1,0
19334,0.042839517,0,0,0
19335,0.065799188,0,1,0
19336,0.049357804,0,0,0
19337,0.057675391,0,1,0
19338,0.055434531,0,1,0
19339,0.044171888,0,0,0
19340,0.044707759,0,0,0
19341,0.057100851,0,1,0
19342,0.054961624,0,1,0
19343,0.047238874,0,0,0
19344,0.056959766,0,1,0
19345,0.042908381,0,0,0
19346,0.055471684,0,1,0
19347,0.045865602,0,0,0
19348,0.047118008,0,0,0
19349,0.053146626,0,1,1
19350,0.058300048,0,1,0
19351,0.043091768,0,0,0
19352,0.053021221,0,1,0
19353,0.055833956,0,1,0
19354,0.058175228,0,1,0
19355,0.042607904,0,0,0
19356,0.077893941,0,1,1
19357,0.047057774,0,0,0
19358,0.058905555,0,1,1
19359,0.064813847,0,1,0
19360,0.070374736,0,1,0
19361,0.052949586,0,1,0
19362,0.034200295,0,0,0
19363,0.069288699,0,1,0
19364,0.072097273,0,1,0
19365,0.04889357,0,0,0
19366,0.066015337,0,1,0
19367,0.040971192,0,0,0
19368,0.056550459,0,1,0
19369,0.033473446,0,0,0
19370,0.053031121,0,1,0
19371,0.081773894,0,1,0
19372,0.03447039,0,0,0
19373,0.056741742,0,1,0
19374,0.048787875,0,0,0
19375,0.042878311,0,0,0
19376,0.039255075,0,0,0
19377,0.061299077,0,1,0
19378,0.068044206,0,1,0
19379,0.066561376,0,1,0
19380,0.047986691,0,0,0
19381,0.058347382,0,1,1
19382,0.046079904,0,0,0
19383,0.053053548,0,1,1
19384,0.04365046,0,0,0
19385,0.044481018,0,0,0
19386,0.053332172,0,1,0
19387,0.054232591,0,1,0
19388,0.044398059,0,0,0
19389,0.035952864,0,0,0
19390,0.047640317,0,0,0
19391,0.056818316,0,1,0
19392,0.049769056,0,0,0
19393,0.038696098,0,0,0
19394,0.051865211,0,1,0
19395,0.068958014,0,1,0
19396,0.042707845,0,0,0
19397,0.045652744,0,0,0
19398,0.032977606,0,0,0
19399,0.064618944,0,1,0
19400,0.057976275,0,1,0
19401,0.0500352,0,1,0
19402,0.041375761,0,0,0
19403,0.038241654,0,0,0
19404,0.04953636,0,0,0
19405,0.082612508,0,1,0
19406,0.042639911,0,0,0
19407,0.051712114,0,1,0
19408,0.041140117,0,0,0
19409,0.038597442,0,0,0
19410,0.056143158,0,1,0
19411,0.053409152,0,1,0
19412,0.044523372,0,0,1
19413,0.056622787,0,1,0
19414,0.041230964,0,0,0
19415,0.039502523,0,0,0
19416,0.07060164,0,1,0
19417,0.04208133,0,0,0
19418,0.051123803,0,1,0
19419,0.062227122,0,1,0
19420,0.036466033,0,0,0
19421,0.032987834,0,0,0
19422,0.052811727,0,1,0
19423,0.065932853,0,1,0
19424,0.042357027,0,0,0
19425,0.047549561,0,0,0
19426,0.061763795,0,1,1
19427,0.047957077,0,0,0
19428,0.053818704,0,1,1
19429,0.051336565,0,1,0
19430,0.061250781,0,1,0
19431,0.059380015,0,1,0
19432,0.044610613,0,0,0
19433,0.057755171,0,1,0
19434,0.049094077,0,0,0
19435,0.050022601,0,1,0
19436,0.053845626,0,1,0
19437,0.058886431,0,1,0
19438,0.060203932,0,1,0
19439,0.075347009,0,1,0
19440,0.054029301,0,1,0
19441,0.051909116,0,1,0
19442,0.016865283,0,0,0
19443,0.040127146,0,0,0
19444,0.042726092,0,0,0
19445,0.048602724,0,0,0
19446,0.051760981,0,1,0
19447,0.055010338,0,1,0
19448,0.050384024,0,1,0
19449,0.036764126,0,0,0
19450,0.039671278,0,0,0
19451,0.055190154,0,1,0
19452,0.057064467,0,1,0
19453,0.069538229,0,1,0
19454,0.079244823,0,1,0
19455,0.041234558,0,0,0
19456,0.044997287,0,0,0
19457,0.033846028,0,0,0
19458,0.05811358,0,1,0
19459,0.064846491,0,1,0
19460,0.055329604,0,1,0
19461,0.049262596,0,0,0
19462,0.059347202,0,1,0
19463,0.037047957,0,0,0
19464,0.037534328,0,0,0
19465,0.019275459,0,0,0
19466,0.057501083,0,1,0
19467,0.049013654,0,0,0
19468,0.067774085,0,1,0
19469,0.045487941,0,0,0
19470,0.049577152,0,0,0
19471,0.05418185,0,1,0
19472,0.043311333,0,0,0
19473,0.060538368,0,1,0
19474,0.038566233,0,0,0
19475,0.06365086,0,1,0
19476,0.066699111,0,1,0
19477,0.037318891,0,0,0
19478,0.038008635,0,0,0
19479,0.032448554,0,0,0
19480,0.072836955,0,1,0
19481,0.074477101,0,1,0
19482,0.055757078,0,1,0
19483,0.043416765,0,0,0
19484,0.069090854,0,1,0
19485,0.0638846,0,1,0
19486,0.038008635,0,0,0
19487,0.010363877,0,0,0
19488,0.042837845,0,0,0
19489,0.054066059,0,1,0
19490,0.059812374,0,1,0
19491,0.038015514,0,0,0
19492,0.058699772,0,1,0
19493,0.048766059,0,0,1
19494,0.051181179,0,1,0
19495,0.062370207,0,1,0
19496,0.059226223,0,1,0
19497,0.037592013,0,0,0
19498,0.067102646,0,1,0
19499,0.044994727,0,0,0
19500,0.042354222,0,0,0
19501,0.047259069,0,0,0
19502,0.047465909,0,0,0
19503,0.038748924,0,0,1
19504,0.053838267,0,1,0
19505,0.069833956,0,1,0
19506,0.050329183,0,1,0
19507,0.078466841,0,1,0
19508,0.041638195,0,0,0
19509,0.061129717,0,1,0
19510,0.04321328,0,0,0
19511,0.048894685,0,0,0
19512,0.054068146,0,1,0
19513,0.052598605,0,1,0
19514,0.05245476,0,1,0
19515,0.057995634,0,1,0
19516,0.038749914,0,0,0
19517,0.046811348,0,0,0
19518,0.049290606,0,0,0
19519,0.043214473,0,0,0
19520,0.038158546,0,0,0
19521,0.054016738,0,1,0
19522,0.057879644,0,1,0
19523,0.061595747,0,1,0
19524,0.043083601,0,0,0
19525,0.0469574,0,0,0
19526,0.048368642,0,0,0
19527,0.050655971,0,1,0
19528,0.03918525,0,0,0
19529,0.052282769,0,1,0
19530,0.04527493,0,0,0
19531,0.034335151,0,0,0
19532,0.049431515,0,0,0
19533,0.033960559,0,0,0
19534,0.05097063,0,1,0
19535,0.040829577,0,0,0
19536,0.049605276,0,0,0
19537,0.039652028,0,0,0
19538,0.060374365,0,1,0
19539,0.043260584,0,0,0
19540,0.038005085,0,0,0
19541,0.045973164,0,0,0
19542,0.054018988,0,1,0
19543,0.051837227,0,1,0
19544,0.040791201,0,0,0
19545,0.037306439,0,0,0
19546,0.077552552,0,1,0
19547,0.040333978,0,0,0
19548,0.059370502,0,1,0
19549,0.045719286,0,0,0
19550,0.039022241,0,0,0
19551,0.042373044,0,0,0
19552,0.055590403,0,1,0
19553,0.070711596,0,1,0
19554,0.018393604,0,0,0
19555,0.063027475,0,1,0
19556,0.04509825,0,0,0
19557,0.061031899,0,1,0
19558,0.05734526,0,1,0
19559,0.038426248,0,0,0
19560,0.039031113,0,0,0
19561,0.056811619,0,1,0
19562,0.038869716,0,0,0
19563,0.04364465,0,0,0
19564,0.067329202,0,1,0
19565,0.037739722,0,0,0
19566,0.058693881,0,1,0
19567,0.050449596,0,1,0
19568,0.048604309,0,0,0
19569,0.066792403,0,1,0
19570,0.059422882,0,1,0
19571,0.040559388,0,0,0
19572,0.065385826,0,1,0
19573,0.063113575,0,1,0
19574,0.051072463,0,1,0
19575,0.044307695,0,0,0
19576,0.053301252,0,1,0
19577,0.0766174,0,1,0
19578,0.053747581,0,1,0
19579,0.052994874,0,1,0
19580,0.072853279,0,1,0
19581,0.053781001,0,1,0
19582,0.03458709,0,0,0
19583,0.048600277,0,0,0
19584,0.070062232,0,1,0
19585,0.050487216,0,1,0
19586,0.057383471,0,1,0
19587,0.055194818,0,1,0
19588,0.051636626,0,1,0
19589,0.043844962,0,0,0
19590,0.046211386,0,0,1
19591,0.05570554,0,1,0
19592,0.056911966,0,1,0
19593,0.056083577,0,1,0
19594,0.056814739,0,1,0
19595,0.035077225,0,0,0
19596,0.055432027,0,1,0
19597,0.037879404,0,0,0
19598,0.067494729,0,1,0
19599,0.047937771,0,0,0
19600,0.054744427,0,1,1
19601,0.045010441,0,0,0
19602,0.044317473,0,0,0
19603,0.045587527,0,0,0
19604,0.069939711,0,1,0
19605,0.053157095,0,1,1
19606,0.031162989,0,0,0
19607,0.046802974,0,0,0
19608,0.064680934,0,1,0
19609,0.043439306,0,0,0
19610,0.023080287,0,0,0
19611,0.059024802,0,1,0
19612,0.035109284,0,0,0
19613,0.034664188,0,0,0
19614,0.019844126,0,0,0
19615,0.046863292,0,0,0
19616,0.046095055,0,0,0
19617,0.070351426,0,1,0
19618,0.052505973,0,1,0
19619,0.05410992,0,1,0
19620,0.061586457,0,1,0
19621,0.054750503,0,1,0
19622,0.046679109,0,0,0
19623,0.042225463,0,0,0
19624,0.0516076,0,1,0
19625,0.043238584,0,0,0
19626,0.046546367,0,0,0
19627,0.060520662,0,1,1
19628,0.064154384,0,1,0
19629,0.071041262,0,1,0
19630,0.04314062,0,0,0
19631,0.052707414,0,1,0
19632,0.049942681,0,0,0
19633,0.062598595,0,1,0
19634,0.046624439,0,0,0
19635,0.055205425,0,1,0
19636,0.067728199,0,1,0
19637,0.040902433,0,0,0
19638,0.054649447,0,1,0
19639,0.04825622,0,0,0
